trend_id,trend_name,category,date,weekly_interest,region,sentiment,related_brands,growth_rate,forecast_2025
3769,ESG Investing,Sustainability,2023-02-08,29,India,0.63,"BlackRock, Nike",-3.5,80
3770,AI Agents,Finance,2024-06-09,59,USA,-0.11,"Nike, BlackRock",6.5,63
3771,AI Agents,Finance,2023-03-23,28,China,0.53,"OpenAI, Nike",15.7,80
3772,DeFi 2.0,Sustainability,2024-06-24,34,India,-0.23,"OpenAI, Tesla",12.3,88
3773,AI Agents,Tech,2025-04-24,15,USA,0.29,"Nike, OpenAI",16.0,56
3774,DeFi 2.0,Finance,2023-02-13,7,EU,0.89,"Nike, OpenAI",16.0,76
3775,Green Hydrogen,Sustainability,2025-01-10,43,USA,0.24,"OpenAI, Nike",-4.4,79
3776,AI Agents,Sustainability,2024-05-01,38,EU,0.37,"Tesla, BlackRock",0.0,55
3777,ESG Investing,Sustainability,2023-09-09,10,China,0.32,"BlackRock, Nike",16.2,68
3778,DeFi 2.0,Tech,2024-10-01,30,USA,-0.03,"OpenAI, BlackRock",4.8,69
3779,ESG Investing,Sustainability,2024-07-29,13,EU,-0.18,"Nike, Tesla",-4.9,63
3780,AI Agents,Tech,2023-04-11,33,USA,0.84,"Nike, OpenAI",3.6,63
3781,Green Hydrogen,Sustainability,2024-01-27,23,EU,0.25,"Nike, BlackRock",8.7,82
3782,AI Agents,Finance,2024-09-09,20,China,0.75,"OpenAI, BlackRock",6.8,98
3783,AI Agents,Finance,2024-12-12,8,India,0.88,"OpenAI, Nike",10.6,100
3784,Green Hydrogen,Sustainability,2024-08-09,24,EU,-0.17,"Tesla, OpenAI",13.2,68
3785,AI Agents,Sustainability,2023-01-15,37,EU,1.0,"OpenAI, Tesla",0.3,53
3786,DeFi 2.0,Tech,2024-12-30,56,China,0.71,"BlackRock, OpenAI",3.9,82
3787,DeFi 2.0,Tech,2024-01-07,18,India,-0.12,"BlackRock, OpenAI",-3.4,76
3788,ESG Investing,Sustainability,2024-04-27,32,India,-0.28,"Tesla, BlackRock",16.6,66
3789,Green Hydrogen,Tech,2023-01-22,21,EU,0.41,"OpenAI, Tesla",13.5,72
3790,DeFi 2.0,Sustainability,2024-01-04,28,India,0.21,"Tesla, OpenAI",14.5,82
3791,ESG Investing,Sustainability,2023-02-07,38,India,0.63,"BlackRock, OpenAI",4.3,91
3792,AI Agents,Sustainability,2024-04-05,44,USA,-0.21,"Tesla, OpenAI",14.6,84
3793,DeFi 2.0,Tech,2023-07-06,32,China,-0.18,"Tesla, BlackRock",7.0,64
3794,AI Agents,Tech,2024-12-23,27,USA,0.2,"Nike, OpenAI",5.3,50
3795,AI Agents,Tech,2025-01-17,42,India,0.59,"Tesla, Nike",10.3,89
3796,DeFi 2.0,Tech,2023-03-16,30,EU,0.3,"BlackRock, Nike",-0.5,66
3797,DeFi 2.0,Sustainability,2025-02-21,38,India,-0.16,"Nike, Tesla",6.9,74
3798,DeFi 2.0,Tech,2023-08-19,33,India,0.56,"Nike, OpenAI",3.2,82
3799,DeFi 2.0,Sustainability,2024-08-11,16,India,0.9,"BlackRock, Nike",7.7,64
3800,ESG Investing,Sustainability,2024-10-01,28,India,0.16,"BlackRock, Tesla",18.4,100
3801,ESG Investing,Tech,2023-05-10,11,India,-0.09,"Nike, BlackRock",-0.5,74
3802,DeFi 2.0,Sustainability,2024-03-18,20,India,0.07,"Nike, OpenAI",-4.5,93
3803,DeFi 2.0,Finance,2023-03-03,26,India,0.48,"Tesla, BlackRock",-3.5,65
3804,ESG Investing,Sustainability,2023-12-07,47,EU,0.58,"Tesla, BlackRock",18.8,72
3805,ESG Investing,Tech,2025-02-22,50,USA,-0.16,"OpenAI, Tesla",17.4,77
3806,DeFi 2.0,Tech,2024-11-19,5,India,0.28,"OpenAI, BlackRock",10.2,87
3807,Green Hydrogen,Tech,2024-02-26,9,USA,0.55,"OpenAI, Nike",-2.7,90
3808,AI Agents,Tech,2024-01-22,14,China,0.24,"Tesla, OpenAI",2.6,88
3809,Green Hydrogen,Sustainability,2023-05-02,21,China,0.36,"Tesla, Nike",2.4,88
3810,Green Hydrogen,Sustainability,2023-01-25,15,EU,1.0,"OpenAI, Nike",2.1,71
3811,Green Hydrogen,Tech,2024-02-01,47,India,-0.18,"OpenAI, Tesla",-3.4,76
3812,Green Hydrogen,Finance,2025-03-13,26,India,0.58,"BlackRock, Nike",-3.5,89
3813,Green Hydrogen,Finance,2024-03-30,18,EU,0.32,"BlackRock, Tesla",13.1,60
3814,Green Hydrogen,Finance,2024-10-17,36,EU,0.1,"Nike, Tesla",7.9,98
3815,ESG Investing,Finance,2023-07-22,27,India,-0.3,"OpenAI, Nike",11.8,94
3816,Green Hydrogen,Tech,2023-05-23,7,EU,0.48,"OpenAI, Tesla",7.1,86
3817,AI Agents,Tech,2025-01-14,13,India,0.86,"Nike, BlackRock",4.4,72
3818,ESG Investing,Tech,2023-12-28,27,India,0.34,"BlackRock, Nike",11.0,51
3819,Green Hydrogen,Sustainability,2023-07-28,17,China,0.36,"OpenAI, Nike",19.4,78
3820,AI Agents,Finance,2024-08-24,3,USA,0.81,"OpenAI, Nike",-3.0,57
3821,DeFi 2.0,Finance,2023-05-18,31,USA,0.67,"Nike, OpenAI",8.1,79
3822,ESG Investing,Sustainability,2024-07-13,52,China,0.43,"Nike, OpenAI",4.3,100
3823,ESG Investing,Tech,2023-04-03,13,USA,-0.03,"BlackRock, Tesla",15.8,78
3824,ESG Investing,Finance,2023-08-22,48,USA,0.29,"BlackRock, Nike",-2.7,76
3825,AI Agents,Tech,2024-08-14,56,India,0.15,"BlackRock, Nike",-4.1,66
3826,AI Agents,Tech,2023-06-10,37,India,0.25,"Tesla, Nike",-5.0,50
3827,Green Hydrogen,Finance,2024-01-08,40,EU,0.56,"Nike, OpenAI",-1.9,50
3828,DeFi 2.0,Sustainability,2024-06-15,35,China,-0.38,"BlackRock, Tesla",-3.1,98
3829,ESG Investing,Sustainability,2023-04-11,23,EU,0.24,"BlackRock, OpenAI",1.9,92
3830,DeFi 2.0,Sustainability,2024-12-26,24,India,0.55,"Nike, BlackRock",10.5,85
3831,ESG Investing,Finance,2024-10-01,17,China,0.83,"BlackRock, OpenAI",8.0,76
3832,AI Agents,Tech,2023-05-01,69,India,0.76,"Nike, OpenAI",9.3,80
3833,ESG Investing,Finance,2023-03-16,40,India,1.0,"Nike, Tesla",11.9,73
3834,Green Hydrogen,Tech,2024-07-20,21,EU,-0.15,"OpenAI, Tesla",5.7,63
3835,DeFi 2.0,Tech,2023-06-13,24,China,0.27,"OpenAI, BlackRock",0.3,81
3836,AI Agents,Sustainability,2023-05-14,19,China,-0.1,"BlackRock, Nike",19.0,60
3837,AI Agents,Sustainability,2025-04-08,5,USA,0.65,"BlackRock, OpenAI",6.2,75
3838,ESG Investing,Tech,2024-12-16,18,China,0.6,"Tesla, Nike",3.6,70
3839,Green Hydrogen,Finance,2023-05-29,9,China,0.64,"BlackRock, Tesla",3.6,77
3840,DeFi 2.0,Sustainability,2023-11-12,18,EU,0.35,"Nike, OpenAI",17.8,52
3841,AI Agents,Finance,2024-10-20,6,USA,0.2,"Tesla, Nike",9.9,68
3842,ESG Investing,Sustainability,2023-08-03,22,EU,0.72,"OpenAI, BlackRock",2.6,83
3843,DeFi 2.0,Sustainability,2024-12-28,47,India,0.68,"Tesla, Nike",-0.2,76
3844,AI Agents,Tech,2023-12-18,43,USA,-0.34,"OpenAI, BlackRock",18.4,70
3845,DeFi 2.0,Finance,2023-08-14,20,China,0.38,"Tesla, OpenAI",1.9,54
3846,AI Agents,Finance,2024-06-01,37,EU,0.58,"BlackRock, Nike",19.8,85
3847,DeFi 2.0,Sustainability,2023-04-23,40,EU,-0.33,"OpenAI, Tesla",-4.1,97
3848,DeFi 2.0,Finance,2023-08-29,34,India,0.82,"Nike, Tesla",12.7,87
3849,ESG Investing,Tech,2024-03-13,6,India,0.52,"BlackRock, Tesla",17.0,93
3850,Green Hydrogen,Sustainability,2025-02-15,16,China,1.0,"OpenAI, BlackRock",6.0,94
3851,AI Agents,Sustainability,2023-08-05,29,EU,0.4,"OpenAI, BlackRock",16.1,71
3852,Green Hydrogen,Sustainability,2024-01-04,36,USA,0.76,"OpenAI, Tesla",7.0,60
3853,Green Hydrogen,Tech,2024-06-08,31,China,-0.42,"Tesla, Nike",12.2,61
3854,ESG Investing,Tech,2023-05-12,20,USA,0.35,"OpenAI, Nike",19.2,57
3855,ESG Investing,Tech,2025-03-26,7,USA,-0.12,"OpenAI, Tesla",10.9,97
3856,AI Agents,Sustainability,2025-04-20,19,China,0.14,"BlackRock, Nike",4.3,52
3857,Green Hydrogen,Sustainability,2025-01-31,23,India,0.61,"OpenAI, Nike",-1.8,71
3858,DeFi 2.0,Finance,2025-03-03,41,India,0.52,"Nike, BlackRock",3.9,50
3859,ESG Investing,Finance,2024-07-06,27,India,0.54,"Tesla, BlackRock",5.2,64
3860,DeFi 2.0,Finance,2024-06-13,22,USA,0.36,"BlackRock, Tesla",14.9,91
3861,ESG Investing,Tech,2023-07-27,31,China,-0.4,"Nike, OpenAI",-2.5,62
3862,AI Agents,Tech,2023-04-29,36,China,0.06,"BlackRock, Nike",11.1,84
3863,ESG Investing,Sustainability,2024-08-09,28,India,0.78,"Tesla, BlackRock",2.2,78
3864,Green Hydrogen,Tech,2023-12-04,55,India,0.0,"OpenAI, BlackRock",15.3,55
3865,Green Hydrogen,Tech,2024-04-09,11,China,0.6,"OpenAI, Tesla",8.9,52
3866,AI Agents,Sustainability,2024-12-13,55,EU,-0.0,"BlackRock, Tesla",-3.4,88
3867,DeFi 2.0,Sustainability,2024-07-02,22,EU,0.09,"OpenAI, BlackRock",19.8,58
3868,AI Agents,Tech,2025-01-13,37,USA,0.1,"OpenAI, BlackRock",8.4,96
3869,DeFi 2.0,Finance,2023-09-30,60,China,0.48,"Tesla, BlackRock",-2.7,87
3870,ESG Investing,Finance,2024-01-23,29,China,0.07,"BlackRock, Nike",11.2,68
3871,AI Agents,Finance,2024-04-27,31,China,0.5,"Nike, BlackRock",16.5,60
3872,DeFi 2.0,Finance,2023-09-23,12,India,0.25,"Nike, OpenAI",9.8,54
3873,ESG Investing,Sustainability,2023-07-12,24,USA,-0.06,"BlackRock, Nike",16.7,83
3874,Green Hydrogen,Finance,2023-11-16,20,China,-0.2,"Tesla, Nike",-0.2,68
3875,Green Hydrogen,Sustainability,2024-11-16,39,EU,0.26,"Tesla, Nike",0.2,72
3876,ESG Investing,Tech,2024-01-23,22,China,0.24,"Tesla, OpenAI",-2.3,96
3877,DeFi 2.0,Sustainability,2024-04-30,32,USA,-0.2,"OpenAI, Nike",10.0,100
3878,ESG Investing,Tech,2023-09-04,15,China,0.52,"Tesla, OpenAI",9.2,80
3879,AI Agents,Finance,2023-06-16,36,EU,0.61,"BlackRock, Nike",-3.8,94
3880,Green Hydrogen,Finance,2024-10-17,10,EU,0.05,"OpenAI, Nike",8.3,94
3881,DeFi 2.0,Sustainability,2023-05-25,7,China,0.75,"Nike, BlackRock",12.4,84
3882,DeFi 2.0,Finance,2023-01-11,48,EU,-0.09,"Tesla, BlackRock",13.6,82
3883,AI Agents,Tech,2024-04-17,78,EU,0.45,"Tesla, BlackRock",18.1,90
3884,ESG Investing,Sustainability,2024-06-12,5,China,0.47,"OpenAI, BlackRock",-4.6,90
3885,ESG Investing,Finance,2024-05-31,33,India,0.23,"Tesla, OpenAI",11.7,75
3886,DeFi 2.0,Finance,2024-12-28,40,EU,0.43,"OpenAI, Nike",19.6,85
3887,DeFi 2.0,Tech,2025-03-14,22,USA,0.41,"OpenAI, Tesla",15.6,66
3888,Green Hydrogen,Sustainability,2025-04-08,27,EU,-0.12,"BlackRock, Tesla",-0.3,54
3889,AI Agents,Tech,2023-12-07,44,India,0.38,"BlackRock, OpenAI",5.1,77
3890,Green Hydrogen,Sustainability,2024-05-20,2,USA,0.13,"OpenAI, BlackRock",13.1,74
3891,Green Hydrogen,Tech,2023-01-11,13,China,0.12,"OpenAI, Nike",-0.1,62
3892,ESG Investing,Finance,2025-03-07,22,India,0.36,"OpenAI, Tesla",8.0,68
3893,AI Agents,Finance,2024-12-29,41,China,0.31,"Tesla, Nike",12.7,54
3894,ESG Investing,Sustainability,2024-03-30,14,China,0.28,"BlackRock, Tesla",4.0,91
3895,DeFi 2.0,Sustainability,2024-08-08,33,India,0.95,"Nike, OpenAI",12.0,80
3896,AI Agents,Sustainability,2024-03-25,31,USA,-0.32,"Nike, OpenAI",4.1,59
3897,Green Hydrogen,Sustainability,2023-03-27,48,USA,0.14,"Nike, BlackRock",-3.5,99
3898,AI Agents,Finance,2024-01-01,29,India,0.88,"Nike, BlackRock",-3.9,55
3899,AI Agents,Tech,2023-01-19,29,China,-0.37,"Nike, OpenAI",14.0,82
3900,DeFi 2.0,Sustainability,2025-04-06,36,EU,-0.03,"Tesla, Nike",10.5,79
3901,AI Agents,Tech,2024-07-06,33,EU,0.7,"Nike, Tesla",3.9,90
3902,Green Hydrogen,Sustainability,2023-01-17,30,EU,0.61,"BlackRock, Tesla",15.0,92
3903,AI Agents,Finance,2024-11-27,47,China,1.0,"Nike, Tesla",-3.0,91
3904,Green Hydrogen,Finance,2024-10-08,6,USA,-0.39,"Tesla, BlackRock",7.8,61
3905,DeFi 2.0,Tech,2025-01-03,47,China,0.34,"Tesla, BlackRock",14.8,89
3906,ESG Investing,Finance,2024-04-03,69,EU,0.81,"BlackRock, Tesla",13.6,65
3907,DeFi 2.0,Sustainability,2023-06-05,17,EU,-0.23,"Nike, Tesla",15.9,63
3908,DeFi 2.0,Finance,2024-06-11,46,USA,0.98,"Nike, OpenAI",19.9,89
3909,DeFi 2.0,Tech,2024-03-09,32,China,0.65,"OpenAI, Tesla",17.4,76
3910,DeFi 2.0,Sustainability,2024-04-14,14,USA,0.04,"BlackRock, Nike",1.2,56
3911,AI Agents,Sustainability,2025-03-25,28,India,0.66,"Tesla, Nike",12.8,74
3912,ESG Investing,Tech,2023-07-04,48,China,0.09,"Nike, Tesla",19.4,75
3913,DeFi 2.0,Sustainability,2023-03-26,44,China,0.96,"Tesla, BlackRock",3.6,59
3914,AI Agents,Finance,2024-01-01,31,China,-0.45,"OpenAI, Nike",15.6,91
3915,DeFi 2.0,Sustainability,2024-08-03,24,EU,-0.24,"Tesla, BlackRock",13.1,54
3916,Green Hydrogen,Sustainability,2024-02-05,45,USA,0.18,"Tesla, OpenAI",-2.5,62
3917,ESG Investing,Tech,2023-07-12,17,USA,0.33,"OpenAI, Tesla",-1.5,51
3918,Green Hydrogen,Sustainability,2024-11-28,45,India,0.32,"Nike, Tesla",-1.6,82
3919,ESG Investing,Finance,2023-11-02,7,China,0.21,"Tesla, Nike",-4.1,69
3920,AI Agents,Tech,2023-12-04,15,China,-0.07,"OpenAI, Nike",16.9,74
3921,AI Agents,Sustainability,2024-01-26,45,India,0.7,"Tesla, OpenAI",19.7,73
3922,Green Hydrogen,Finance,2025-04-21,31,China,0.85,"Nike, OpenAI",5.3,79
3923,DeFi 2.0,Finance,2024-10-19,29,China,-0.03,"BlackRock, Nike",3.4,52
3924,DeFi 2.0,Tech,2023-05-21,32,India,0.12,"BlackRock, Nike",-1.6,59
3925,ESG Investing,Finance,2024-02-24,22,India,0.45,"BlackRock, Nike",-3.1,92
3926,DeFi 2.0,Finance,2023-11-02,59,India,0.44,"Nike, Tesla",13.8,76
3927,DeFi 2.0,Finance,2024-02-16,7,China,-0.46,"Nike, Tesla",8.2,80
3928,ESG Investing,Tech,2023-04-06,28,India,0.05,"Tesla, Nike",12.6,91
3929,DeFi 2.0,Tech,2024-04-28,54,China,-0.05,"Nike, Tesla",3.7,95
3930,DeFi 2.0,Tech,2023-10-14,33,EU,-0.59,"BlackRock, Tesla",-0.7,86
3931,AI Agents,Tech,2025-01-04,27,USA,-0.72,"BlackRock, Tesla",6.3,95
3932,AI Agents,Finance,2023-08-21,25,China,0.81,"BlackRock, OpenAI",9.7,70
3933,DeFi 2.0,Finance,2023-09-29,8,China,0.31,"Tesla, BlackRock",7.9,88
3934,AI Agents,Sustainability,2023-08-11,18,India,0.49,"Nike, BlackRock",16.6,54
3935,AI Agents,Sustainability,2024-12-01,15,EU,0.41,"OpenAI, Tesla",9.2,75
3936,ESG Investing,Tech,2024-04-07,41,EU,0.48,"Nike, Tesla",-4.7,79
3937,DeFi 2.0,Tech,2025-04-13,14,India,-0.35,"Nike, Tesla",2.2,52
3938,Green Hydrogen,Sustainability,2024-09-15,16,India,1.0,"BlackRock, OpenAI",2.5,91
3939,ESG Investing,Sustainability,2024-09-08,45,India,-0.27,"Tesla, OpenAI",12.1,85
3940,ESG Investing,Tech,2023-09-01,20,USA,-0.38,"Nike, BlackRock",0.7,59
3941,ESG Investing,Finance,2024-06-10,23,India,-0.07,"Tesla, BlackRock",0.5,77
3942,ESG Investing,Finance,2024-04-05,29,China,1.0,"BlackRock, Nike",0.4,86
3943,ESG Investing,Finance,2024-04-22,11,China,0.87,"Tesla, OpenAI",11.4,60
3944,DeFi 2.0,Sustainability,2024-08-29,28,EU,0.03,"BlackRock, OpenAI",7.6,80
3945,Green Hydrogen,Sustainability,2023-07-27,5,USA,0.06,"BlackRock, Nike",19.2,96
3946,Green Hydrogen,Tech,2024-01-21,6,EU,-0.17,"Nike, Tesla",17.3,92
3947,Green Hydrogen,Sustainability,2025-03-15,50,China,0.66,"BlackRock, OpenAI",14.2,65
3948,ESG Investing,Finance,2023-02-26,49,China,0.68,"Nike, Tesla",3.6,50
3949,DeFi 2.0,Finance,2023-04-27,68,China,0.31,"Nike, OpenAI",9.9,81
3950,DeFi 2.0,Finance,2023-01-18,8,India,0.52,"Nike, BlackRock",2.2,85
3951,DeFi 2.0,Sustainability,2024-04-25,37,USA,0.85,"BlackRock, Tesla",19.4,85
3952,Green Hydrogen,Tech,2024-03-01,65,India,0.71,"Tesla, BlackRock",-4.6,77
3953,ESG Investing,Finance,2024-12-05,31,USA,0.59,"BlackRock, Tesla",18.8,63
3954,Green Hydrogen,Finance,2024-11-02,47,USA,0.01,"OpenAI, Nike",-1.2,64
3955,DeFi 2.0,Sustainability,2024-12-02,9,China,0.63,"Tesla, Nike",14.3,76
3956,ESG Investing,Tech,2023-07-06,37,USA,0.28,"Nike, Tesla",1.0,75
3957,Green Hydrogen,Tech,2023-01-08,34,China,-0.71,"Tesla, OpenAI",-1.5,91
3958,ESG Investing,Tech,2025-03-16,14,India,0.26,"BlackRock, Nike",3.1,61
3959,Green Hydrogen,Tech,2025-02-03,32,India,-0.51,"Tesla, OpenAI",-4.3,77
3960,DeFi 2.0,Sustainability,2024-08-28,38,EU,0.34,"Nike, BlackRock",9.8,50
3961,ESG Investing,Tech,2023-10-11,36,China,-0.12,"Nike, Tesla",9.8,51
3962,ESG Investing,Sustainability,2024-03-25,27,India,0.37,"OpenAI, Nike",13.2,60
3963,ESG Investing,Tech,2023-10-08,5,India,0.06,"Tesla, BlackRock",5.5,66
3964,AI Agents,Tech,2023-10-06,2,USA,0.63,"Nike, BlackRock",1.8,80
3965,ESG Investing,Finance,2025-02-12,19,USA,-0.13,"Tesla, BlackRock",3.9,94
3966,ESG Investing,Sustainability,2023-09-12,12,EU,0.89,"Tesla, OpenAI",-3.4,91
3967,AI Agents,Tech,2024-05-27,52,India,0.22,"Nike, BlackRock",12.2,87
3968,AI Agents,Tech,2024-10-20,39,India,0.42,"Nike, Tesla",5.4,92
3969,AI Agents,Sustainability,2024-02-05,29,USA,0.23,"Nike, Tesla",19.0,98
3970,AI Agents,Tech,2023-08-05,31,EU,0.28,"OpenAI, Tesla",16.1,72
3971,AI Agents,Finance,2023-03-05,58,India,0.97,"BlackRock, Nike",-0.3,53
3972,Green Hydrogen,Finance,2023-02-18,45,EU,0.31,"Tesla, OpenAI",4.9,53
3973,ESG Investing,Tech,2024-02-10,50,India,-0.64,"BlackRock, OpenAI",13.2,57
3974,ESG Investing,Tech,2023-06-26,20,USA,0.36,"Tesla, OpenAI",-2.9,88
3975,ESG Investing,Finance,2024-09-07,19,China,0.57,"Nike, Tesla",18.8,89
3976,ESG Investing,Sustainability,2024-04-15,19,USA,0.89,"BlackRock, Nike",12.6,70
3977,ESG Investing,Tech,2023-06-22,22,EU,-0.21,"Nike, BlackRock",5.6,87
3978,ESG Investing,Finance,2023-10-17,27,EU,-0.04,"Nike, BlackRock",18.5,94
3979,ESG Investing,Sustainability,2023-08-13,16,USA,0.72,"Tesla, OpenAI",0.8,76
3980,AI Agents,Sustainability,2023-10-17,29,USA,-0.07,"Nike, Tesla",0.6,90
3981,AI Agents,Tech,2024-04-07,29,China,1.0,"Nike, Tesla",1.8,88
3982,DeFi 2.0,Sustainability,2023-06-18,36,India,0.61,"BlackRock, OpenAI",16.0,82
3983,AI Agents,Tech,2025-03-13,71,USA,0.63,"Nike, Tesla",14.6,76
3984,DeFi 2.0,Tech,2023-08-19,21,EU,0.26,"BlackRock, OpenAI",11.7,67
3985,ESG Investing,Finance,2024-10-26,31,EU,0.74,"Tesla, OpenAI",5.4,86
3986,DeFi 2.0,Tech,2024-07-01,38,USA,0.28,"Nike, OpenAI",1.5,80
3987,DeFi 2.0,Finance,2023-04-05,19,EU,0.27,"BlackRock, Tesla",1.9,53
3988,ESG Investing,Sustainability,2025-03-02,10,EU,0.95,"BlackRock, Nike",9.2,78
3989,Green Hydrogen,Finance,2024-09-25,33,USA,1.0,"OpenAI, BlackRock",4.5,88
3990,DeFi 2.0,Tech,2023-03-28,14,India,0.43,"Nike, Tesla",12.8,69
3991,Green Hydrogen,Sustainability,2024-12-26,25,India,0.29,"BlackRock, Nike",-2.7,73
3992,Green Hydrogen,Sustainability,2023-03-28,46,India,-0.0,"BlackRock, Tesla",-2.5,99
3993,ESG Investing,Finance,2023-07-16,30,EU,0.82,"OpenAI, Nike",-1.3,79
3994,AI Agents,Finance,2025-03-14,17,USA,0.54,"OpenAI, Tesla",19.1,50
3995,Green Hydrogen,Tech,2024-05-17,14,USA,0.65,"BlackRock, Tesla",5.4,60
3996,ESG Investing,Tech,2025-04-01,12,EU,1.0,"Nike, OpenAI",1.7,64
3997,Green Hydrogen,Sustainability,2025-02-05,25,EU,0.7,"Nike, OpenAI",5.5,56
3998,DeFi 2.0,Tech,2023-05-01,34,China,-0.27,"Tesla, BlackRock",4.9,87
3999,Green Hydrogen,Sustainability,2023-11-10,31,USA,0.69,"Nike, BlackRock",-0.3,88
4000,DeFi 2.0,Finance,2024-07-07,31,India,0.7,"OpenAI, Nike",18.0,68
4001,AI Agents,Tech,2023-03-09,32,EU,0.19,"Nike, OpenAI",4.8,70
4002,Green Hydrogen,Sustainability,2023-07-28,35,USA,0.65,"Tesla, OpenAI",0.4,61
4003,AI Agents,Tech,2024-11-05,34,USA,-0.05,"Nike, Tesla",10.2,73
4004,Green Hydrogen,Sustainability,2024-04-06,33,USA,0.47,"Tesla, OpenAI",-3.1,56
4005,DeFi 2.0,Sustainability,2024-01-11,35,USA,0.43,"OpenAI, BlackRock",-2.7,57
4006,DeFi 2.0,Sustainability,2024-01-12,16,USA,0.18,"OpenAI, Nike",3.2,87
4007,ESG Investing,Tech,2024-08-24,30,China,0.58,"Tesla, BlackRock",8.6,82
4008,AI Agents,Tech,2024-03-20,24,USA,1.0,"BlackRock, Tesla",6.1,75
4009,DeFi 2.0,Tech,2024-11-11,9,China,0.19,"Tesla, Nike",9.3,69
4010,ESG Investing,Sustainability,2024-02-20,9,USA,0.16,"Tesla, BlackRock",1.2,98
4011,DeFi 2.0,Sustainability,2023-04-10,29,EU,0.7,"BlackRock, OpenAI",9.9,69
4012,DeFi 2.0,Finance,2023-07-06,30,India,-0.43,"OpenAI, Nike",15.5,51
4013,AI Agents,Finance,2025-03-23,37,India,-0.07,"Nike, Tesla",-4.5,86
4014,ESG Investing,Finance,2024-04-21,37,USA,0.09,"Nike, Tesla",10.2,81
4015,ESG Investing,Tech,2025-01-27,17,India,0.86,"Tesla, BlackRock",19.5,52
4016,DeFi 2.0,Tech,2025-03-26,33,China,0.82,"OpenAI, Tesla",13.7,51
4017,AI Agents,Sustainability,2025-03-21,33,China,1.0,"BlackRock, OpenAI",1.4,85
4018,AI Agents,Sustainability,2024-01-01,22,USA,-0.02,"BlackRock, Tesla",2.0,74
4019,Green Hydrogen,Finance,2025-01-25,37,USA,0.02,"Tesla, Nike",3.2,61
4020,DeFi 2.0,Tech,2024-09-04,69,India,-0.05,"BlackRock, Tesla",-1.2,68
4021,Green Hydrogen,Finance,2025-04-01,28,China,0.22,"Tesla, BlackRock",10.1,68
4022,ESG Investing,Tech,2024-09-06,18,China,0.26,"Nike, Tesla",14.5,56
4023,ESG Investing,Tech,2023-05-17,23,EU,-0.12,"Nike, OpenAI",1.5,94
4024,AI Agents,Sustainability,2025-03-29,16,USA,0.01,"Tesla, BlackRock",-4.3,98
4025,DeFi 2.0,Tech,2024-06-08,64,USA,0.58,"Nike, Tesla",1.0,75
4026,DeFi 2.0,Sustainability,2023-04-22,63,India,0.29,"BlackRock, OpenAI",3.3,100
4027,AI Agents,Tech,2023-06-12,13,EU,0.16,"OpenAI, Tesla",5.6,70
4028,Green Hydrogen,Sustainability,2024-07-22,23,China,-0.56,"Nike, Tesla",6.3,78
4029,ESG Investing,Sustainability,2023-10-31,16,USA,0.57,"Nike, Tesla",19.6,74
4030,Green Hydrogen,Finance,2023-10-21,8,China,0.49,"OpenAI, Nike",12.9,98
4031,Green Hydrogen,Finance,2024-12-03,35,USA,0.46,"Nike, BlackRock",16.3,86
4032,ESG Investing,Finance,2023-11-04,21,India,0.1,"OpenAI, BlackRock",9.5,71
4033,ESG Investing,Tech,2025-04-23,19,India,0.69,"OpenAI, Nike",14.2,81
4034,DeFi 2.0,Tech,2024-11-28,18,EU,-0.05,"Nike, Tesla",5.3,55
4035,ESG Investing,Finance,2024-02-09,8,EU,-0.13,"Tesla, Nike",19.4,78
4036,Green Hydrogen,Sustainability,2024-07-03,31,USA,-0.49,"BlackRock, OpenAI",17.0,64
4037,Green Hydrogen,Finance,2024-11-02,10,China,-0.11,"OpenAI, Nike",0.4,99
4038,ESG Investing,Finance,2024-02-06,65,China,0.44,"Tesla, BlackRock",-3.4,97
4039,ESG Investing,Finance,2025-03-11,41,USA,0.23,"OpenAI, Nike",5.6,51
4040,ESG Investing,Finance,2023-04-30,50,EU,1.0,"Tesla, OpenAI",5.2,97
4041,Green Hydrogen,Finance,2023-07-19,29,USA,0.08,"BlackRock, OpenAI",17.5,80
4042,ESG Investing,Sustainability,2025-03-07,8,EU,0.16,"BlackRock, OpenAI",5.2,55
4043,AI Agents,Tech,2023-03-24,22,India,0.08,"Nike, BlackRock",11.7,72
4044,ESG Investing,Finance,2023-04-11,24,EU,0.17,"OpenAI, BlackRock",4.3,80
4045,Green Hydrogen,Sustainability,2023-09-08,56,China,0.55,"Tesla, OpenAI",0.8,81
4046,Green Hydrogen,Finance,2024-10-21,60,USA,0.88,"Nike, OpenAI",8.3,77
4047,DeFi 2.0,Finance,2024-08-06,2,China,-0.4,"BlackRock, Nike",9.3,68
4048,AI Agents,Tech,2023-09-03,50,India,0.94,"OpenAI, BlackRock",5.7,60
4049,ESG Investing,Sustainability,2023-10-14,42,India,0.29,"Tesla, BlackRock",18.1,77
4050,Green Hydrogen,Tech,2025-03-07,14,USA,0.37,"BlackRock, OpenAI",-1.9,94
4051,AI Agents,Sustainability,2023-09-06,21,China,0.07,"Tesla, BlackRock",-1.9,97
4052,DeFi 2.0,Tech,2023-10-16,45,EU,0.37,"Tesla, Nike",7.8,56
4053,ESG Investing,Tech,2023-10-16,36,EU,0.48,"BlackRock, OpenAI",5.1,60
4054,Green Hydrogen,Finance,2024-08-31,17,India,0.98,"BlackRock, OpenAI",4.3,88
